iso3,income_cat,hazard,capital_t,sigma_h,delta_k_h_eff,productivity_pi,savings_s_h,delta_i_h_pds,eta,delta_tax_sp,discount_rate_rho,k_h_eff,delta_c_h_max,lambda_h_init,lambda_h,consumption_floor_xi,t_hat,t_tilde,delta_tilde_k_h_eff
SRB,q3,Wind,50,0.2155856121319317,18418.23427912362,0.2280092387089795,0.0,0,1.5,0,0.06,68304.90816956425,,0.2,1.630992739195448,,0.0,0.0,18418.23427912362
SRB,q4,Earthquake,50,0.2155856121319317,24015.586783389386,0.2280092387089795,0.0,0,1.5,0,0.06,102743.7339486094,,0.2,1.8795559202373031,,0.0,0.0,24015.586783389386
SRB,q4,Flood,50,0.2155856121319317,27704.570773738982,0.2280092387089795,0.0,0,1.5,0,0.06,102743.7339486094,,0.2,1.6271809837289002,,0.0,0.0,27704.570773738982
SRB,q4,Storm surge,50,0.2155856121319317,27704.570773738982,0.2280092387089795,0.0,0,1.5,0,0.06,102743.7339486094,,0.2,1.6271809837289002,,0.0,0.0,27704.570773738982
SRB,q4,Tsunami,50,0.2155856121319317,27704.570773738982,0.2280092387089795,0.0,0,1.5,0,0.06,102743.7339486094,,0.2,1.6271809837289002,,0.0,0.0,27704.570773738982
SRB,q4,Wind,50,0.2155856121319317,27704.570773738982,0.2280092387089795,0.0,0,1.5,0,0.06,102743.7339486094,,0.2,1.6271809837289002,,0.0,0.0,27704.570773738982
SRB,q5,Earthquake,50,0.2155856121319317,20124.848929380263,0.2280092387089795,0.0,0,1.5,0,0.06,223901.91218369297,,0.2,3.9503530073362922,,0.0,0.0,20124.848929380263
SRB,q5,Flood,50,0.2155856121319317,60374.5467881408,0.2280092387089795,0.0,0,1.5,0,0.06,223901.91218369297,,0.2,1.6099077984447587,,0.0,0.0,60374.5467881408
SRB,q5,Storm surge,50,0.2155856121319317,60374.5467881408,0.2280092387089795,0.0,0,1.5,0,0.06,223901.91218369297,,0.2,1.6099077984447587,,0.0,0.0,60374.5467881408
SRB,q5,Tsunami,50,0.2155856121319317,60374.5467881408,0.2280092387089795,0.0,0,1.5,0,0.06,223901.91218369297,,0.2,1.6099077984447587,,0.0,0.0,60374.5467881408
SRB,q5,Wind,50,0.2155856121319317,45642.003576512034,0.2280092387089795,0.0,0,1.5,0,0.06,223901.91218369297,,0.2,2.130792810804891,,0.0,0.0,45642.003576512034
SVK,q1,Earthquake,50,0.251250418052932,42959.47355156566,0.2183933068719898,0.0,0,1.5,0,0.06,70467.1390150787,,0.2,0.4255360953968079,,0.0,0.0,42959.47355156566
SVK,q1,Flood,50,0.251250418052932,42959.47355156566,0.2183933068719898,0.0,0,1.5,0,0.06,70467.1390150787,,0.2,0.4255360953968079,,0.0,0.0,42959.47355156566
SVK,q1,Storm surge,50,0.251250418052932,42959.47355156566,0.2183933068719898,0.0,0,1.5,0,0.06,70467.1390150787,,0.2,0.4255360953968079,,0.0,0.0,42959.47355156566
SVK,q1,Tsunami,50,0.251250418052932,42959.47355156566,0.2183933068719898,0.0,0,1.5,0,0.06,70467.1390150787,,0.2,0.4255360953968079,,0.0,0.0,42959.47355156566
SVK,q1,Wind,50,0.251250418052932,42959.47355156566,0.2183933068719898,0.0,0,1.5,0,0.06,70467.1390150787,,0.2,0.4255360953968079,,0.0,0.0,42959.47355156566
SVK,q2,Earthquake,50,0.251250418052932,36461.25967482601,0.2183933068719898,0.0,0,1.5,0,0.06,111451.31737404384,,0.2,1.0896267476028203,,0.0,0.0,36461.25967482601
SVK,q2,Flood,50,0.251250418052932,67945.00227961382,0.2183933068719898,0.0,0,1.5,0,0.06,111451.31737404384,,0.2,0.4258712014259075,,0.0,0.0,67945.00227961382
SVK,q2,Storm surge,50,0.251250418052932,67945.00227961382,0.2183933068719898,0.0,0,1.5,0,0.06,111451.31737404384,,0.2,0.4258712014259075,,0.0,0.0,67945.00227961382
SVK,q2,Tsunami,50,0.251250418052932,67945.00227961382,0.2183933068719898,0.0,0,1.5,0,0.06,111451.31737404384,,0.2,0.4258712014259075,,0.0,0.0,67945.00227961382
SVK,q2,Wind,50,0.251250418052932,37734.509827704824,0.2183933068719898,0.0,0,1.5,0,0.06,111451.31737404384,,0.2,1.0486100011004098,,0.0,0.0,37734.509827704824
SVK,q3,Earthquake,50,0.251250418052932,19180.964352008847,0.2183933068719898,0.0,0,1.5,0,0.06,119241.58575527483,,0.2,2.119903336669883,,0.0,0.0,19180.964352008847
SVK,q3,Flood,50,0.251250418052932,47687.950416997606,0.2183933068719898,0.0,0,1.5,0,0.06,119241.58575527483,,0.2,0.8549503784143035,,0.0,0.0,47687.950416997606
SVK,q3,Storm surge,50,0.251250418052932,47687.950416997606,0.2183933068719898,0.0,0,1.5,0,0.06,119241.58575527483,,0.2,0.8549503784143035,,0.0,0.0,47687.950416997606
SVK,q3,Tsunami,50,0.251250418052932,47687.950416997606,0.2183933068719898,0.0,0,1.5,0,0.06,119241.58575527483,,0.2,0.8549503784143035,,0.0,0.0,47687.950416997606
SVK,q3,Wind,50,0.251250418052932,31154.678140550484,0.2183933068719898,0.0,0,1.5,0,0.06,119241.58575527483,,0.2,1.3790533515396517,,0.0,0.0,31154.678140550484
SVK,q4,Earthquake,50,0.251250418052932,14126.935151136002,0.2183933068719898,0.0,0,1.5,0,0.06,162208.52692015268,,0.2,3.241929005263461,,0.0,0.0,14126.935151136002
SVK,q4,Flood,50,0.251250418052932,42380.80545340804,0.2183933068719898,0.0,0,1.5,0,0.06,162208.52692015268,,0.2,1.3771729002826492,,0.0,0.0,42380.80545340804
SVK,q4,Storm surge,50,0.251250418052932,42380.80545340804,0.2183933068719898,0.0,0,1.5,0,0.06,162208.52692015268,,0.2,1.3771729002826492,,0.0,0.0,42380.80545340804
SVK,q4,Tsunami,50,0.251250418052932,42380.80545340804,0.2183933068719898,0.0,0,1.5,0,0.06,162208.52692015268,,0.2,1.3771729002826492,,0.0,0.0,42380.80545340804
SVK,q4,Wind,50,0.251250418052932,42380.80545340804,0.2183933068719898,0.0,0,1.5,0,0.06,162208.52692015268,,0.2,1.3771729002826492,,0.0,0.0,42380.80545340804
SVK,q5,Earthquake,50,0.251250418052932,25794.910334556014,0.2183933068719898,0.0,0,1.5,0,0.06,296182.7432944144,,0.2,3.174111447889089,,0.0,0.0,25794.910334556014
SVK,q5,Flood,50,0.251250418052932,77384.7310036681,0.2183933068719898,0.0,0,1.5,0,0.06,296182.7432944144,,0.2,1.372644174764009,,0.0,0.0,77384.7310036681
SVK,q5,Storm surge,50,0.251250418052932,77384.7310036681,0.2183933068719898,0.0,0,1.5,0,0.06,296182.7432944144,,0.2,1.372644174764009,,0.0,0.0,77384.7310036681
SVK,q5,Tsunami,50,0.251250418052932,77384.7310036681,0.2183933068719898,0.0,0,1.5,0,0.06,296182.7432944144,,0.2,1.372644174764009,,0.0,0.0,77384.7310036681
SVK,q5,Wind,50,0.251250418052932,51855.217592494555,0.2183933068719898,0.0,0,1.5,0,0.06,296182.7432944144,,0.2,1.9286281513896162,,0.0,0.0,51855.217592494555
SVN,q1,Earthquake,50,0.3640590251669878,37702.63104043374,0.1574427097328758,0.0,0,1.5,0,0.06,78865.50715305474,,0.2,0.3110081618473976,,0.0,0.0,37702.63104043374
SVN,q1,Flood,50,0.3640590251669878,48382.81924722646,0.1574427097328758,0.0,0,1.5,0,0.06,78865.50715305474,,0.2,0.1954946370414393,,0.0,0.0,48382.81924722646
SVN,q1,Storm surge,50,0.3640590251669878,48382.81924722646,0.1574427097328758,0.0,0,1.5,0,0.06,78865.50715305474,,0.2,0.1954946370414393,,0.0,0.0,48382.81924722646
SVN,q1,Tsunami,50,0.3640590251669878,48382.81924722646,0.1574427097328758,0.0,0,1.5,0,0.06,78865.50715305474,,0.2,0.1954946370414393,,0.0,0.0,48382.81924722646
SVN,q1,Wind,50,0.3640590251669878,41409.48555721314,0.1574427097328758,0.0,0,1.5,0,0.06,78865.50715305474,,0.2,0.26535774673151835,,0.0,0.0,41409.48555721314
SVN,q2,Earthquake,50,0.3640590251669878,45972.36796021593,0.1574427097328758,0.0,0,1.5,0,0.06,174851.59122140097,,0.2,0.6424809004119296,,0.0,0.0,45972.36796021593
SVN,q2,Flood,50,0.3640590251669878,107268.85857383718,0.1574427097328758,0.0,0,1.5,0,0.06,174851.59122140097,,0.2,0.19549153296310984,,0.0,0.0,107268.85857383718
SVN,q2,Storm surge,50,0.3640590251669878,107268.85857383718,0.1574427097328758,0.0,0,1.5,0,0.06,174851.59122140097,,0.2,0.19549153296310984,,0.0,0.0,107268.85857383718
SVN,q2,Tsunami,50,0.3640590251669878,107268.85857383718,0.1574427097328758,0.0,0,1.5,0,0.06,174851.59122140097,,0.2,0.19549153296310984,,0.0,0.0,107268.85857383718
SVN,q2,Wind,50,0.3640590251669878,45972.36796021593,0.1574427097328758,0.0,0,1.5,0,0.06,174851.59122140097,,0.2,0.6424809004119296,,0.0,0.0,45972.36796021593
SVN,q3,Earthquake,50,0.3640590251669878,61304.910903754455,0.1574427097328758,0.0,0,1.5,0,0.06,233167.4807459131,,0.2,0.6495803138567254,,0.0,0.0,61304.910903754455
SVN,q3,Flood,50,0.3640590251669878,64413.81256827997,0.1574427097328758,0.0,0,1.5,0,0.06,233167.4807459131,,0.2,0.6129828772782172,,0.0,0.0,64413.81256827997
SVN,q3,Storm surge,50,0.3640590251669878,64413.81256827997,0.1574427097328758,0.0,0,1.5,0,0.06,233167.4807459131,,0.2,0.6129828772782172,,0.0,0.0,64413.81256827997
SVN,q3,Tsunami,50,0.3640590251669878,64413.81256827997,0.1574427097328758,0.0,0,1.5,0,0.06,233167.4807459131,,0.2,0.6129828772782172,,0.0,0.0,64413.81256827997
SVN,q3,Wind,50,0.3640590251669878,61304.91090375443,0.1574427097328758,0.0,0,1.5,0,0.06,233167.4807459131,,0.2,0.6495803138567254,,0.0,0.0,61304.91090375443
SVN,q4,Earthquake,50,0.3640590251669878,85533.76609176886,0.1574427097328758,0.0,0,1.5,0,0.06,325319.65978449146,,0.2,0.649258622734197,,0.0,0.0,85533.76609176886
SVN,q4,Flood,50,0.3640590251669878,85533.76609176886,0.1574427097328758,0.0,0,1.5,0,0.06,325319.65978449146,,0.2,0.649258622734197,,0.0,0.0,85533.76609176886
SVN,q4,Storm surge,50,0.3640590251669878,85533.76609176886,0.1574427097328758,0.0,0,1.5,0,0.06,325319.65978449146,,0.2,0.649258622734197,,0.0,0.0,85533.76609176886
SVN,q4,Tsunami,50,0.3640590251669878,85533.76609176886,0.1574427097328758,0.0,0,1.5,0,0.06,325319.65978449146,,0.2,0.649258622734197,,0.0,0.0,85533.76609176886
SVN,q4,Wind,50,0.3640590251669878,85533.76609176886,0.1574427097328758,0.0,0,1.5,0,0.06,325319.65978449146,,0.2,0.649258622734197,,0.0,0.0,85533.76609176886
SVN,q5,Earthquake,50,0.3640590251669878,64104.90676374927,0.1574427097328758,0.0,0,1.5,0,0.06,490340.200936747,,0.2,1.1757062043798168,,0.0,0.0,64104.90676374927
SVN,q5,Flood,50,0.3640590251669878,128921.33257516104,0.1574427097328758,0.0,0,1.5,0,0.06,490340.200936747,,0.2,0.6488091498643312,,0.0,0.0,128921.33257516104
SVN,q5,Storm surge,50,0.3640590251669878,128921.33257516104,0.1574427097328758,0.0,0,1.5,0,0.06,490340.200936747,,0.2,0.6488091498643312,,0.0,0.0,128921.33257516104
SVN,q5,Tsunami,50,0.3640590251669878,128921.33257516104,0.1574427097328758,0.0,0,1.5,0,0.06,490340.200936747,,0.2,0.6488091498643312,,0.0,0.0,128921.33257516104
SVN,q5,Wind,50,0.3640590251669878,128921.33257516104,0.1574427097328758,0.0,0,1.5,0,0.06,490340.200936747,,0.2,0.6488091498643312,,0.0,0.0,128921.33257516104
SWE,q1,Earthquake,50,0.3127958782671485,37187.35005833375,0.2217019006714324,0.0,0,1.5,0,0.06,65250.87479672851,,0.2,0.39351518344442904,,0.0,0.0,37187.35005833375
SWE,q1,Flood,50,0.3127958782671485,38709.843845830714,0.2217019006714324,0.0,0,1.5,0,0.06,65250.87479672851,,0.2,0.36258558801390645,,0.0,0.0,38709.843845830714
SWE,q1,Storm surge,50,0.3127958782671485,38709.843845830714,0.2217019006714324,0.0,0,1.5,0,0.06,65250.87479672851,,0.2,0.36258558801390645,,0.0,0.0,38709.843845830714
SWE,q1,Tsunami,50,0.3127958782671485,38709.843845830714,0.2217019006714324,0.0,0,1.5,0,0.06,65250.87479672851,,0.2,0.36258558801390645,,0.0,0.0,38709.843845830714
SWE,q1,Wind,50,0.3127958782671485,38709.843845830714,0.2217019006714324,0.0,0,1.5,0,0.06,65250.87479672851,,0.2,0.36258558801390645,,0.0,0.0,38709.843845830714
SWE,q2,Earthquake,50,0.3127958782671485,42399.833917080396,0.2217019006714324,0.0,0,1.5,0,0.06,166765.365569619,,0.2,1.13169614954355,,0.0,0.0,42399.833917080396
SWE,q2,Flood,50,0.3127958782671485,98932.94580652095,0.2217019006714324,0.0,0,1.5,0,0.06,166765.365569619,,0.2,0.36267865891058987,,0.0,0.0,98932.94580652095
SWE,q2,Storm surge,50,0.3127958782671485,98932.94580652095,0.2217019006714324,0.0,0,1.5,0,0.06,166765.365569619,,0.2,0.36267865891058987,,0.0,0.0,98932.94580652095
SWE,q2,Tsunami,50,0.3127958782671485,98932.94580652095,0.2217019006714324,0.0,0,1.5,0,0.06,166765.365569619,,0.2,0.36267865891058987,,0.0,0.0,98932.94580652095
SWE,q2,Wind,50,0.3127958782671485,88004.23007211433,0.2217019006714324,0.0,0,1.5,0,0.06,166765.365569619,,0.2,0.4539498916075307,,0.0,0.0,88004.23007211433
SWE,q3,Earthquake,50,0.3127958782671485,54845.90233232963,0.2217019006714324,0.0,0,1.5,0,0.06,215717.7542330425,,0.2,1.128515156896262,,0.0,0.0,54845.90233232963
SWE,q3,Flood,50,0.3127958782671485,61214.10576220502,0.2217019006714324,0.0,0,1.5,0,0.06,215717.7542330425,,0.2,1.0220868134188177,,0.0,0.0,61214.10576220502
SWE,q3,Storm surge,50,0.3127958782671485,61214.10576220502,0.2217019006714324,0.0,0,1.5,0,0.06,215717.7542330425,,0.2,1.0220868134188177,,0.0,0.0,61214.10576220502
SWE,q3,Tsunami,50,0.3127958782671485,61214.10576220502,0.2217019006714324,0.0,0,1.5,0,0.06,215717.7542330425,,0.2,1.0220868134188177,,0.0,0.0,61214.10576220502
SWE,q3,Wind,50,0.3127958782671485,54845.90233232962,0.2217019006714324,0.0,0,1.5,0,0.06,215717.7542330425,,0.2,1.128515156896262,,0.0,0.0,54845.90233232962
SWE,q4,Earthquake,50,0.3127958782671485,77640.8276802913,0.2217019006714324,0.0,0,1.5,0,0.06,305373.86152391665,,0.2,1.1234416792423425,,0.0,0.0,77640.8276802913
SWE,q4,Flood,50,0.3127958782671485,77640.8276802913,0.2217019006714324,0.0,0,1.5,0,0.06,305373.86152391665,,0.2,1.1234416792423425,,0.0,0.0,77640.8276802913
SWE,q4,Storm surge,50,0.3127958782671485,77640.8276802913,0.2217019006714324,0.0,0,1.5,0,0.06,305373.86152391665,,0.2,1.1234416792423425,,0.0,0.0,77640.8276802913
SWE,q4,Tsunami,50,0.3127958782671485,77640.8276802913,0.2217019006714324,0.0,0,1.5,0,0.06,305373.86152391665,,0.2,1.1234416792423425,,0.0,0.0,77640.8276802913
SWE,q4,Wind,50,0.3127958782671485,77640.8276802913,0.2217019006714324,0.0,0,1.5,0,0.06,305373.86152391665,,0.2,1.1234416792423425,,0.0,0.0,77640.8276802913
SWE,q5,Earthquake,50,0.3127958782671485,59355.09013557231,0.2217019006714324,0.0,0,1.5,0,0.06,495400.67011139065,,0.2,2.1178521516589828,,0.0,0.0,59355.09013557231
SWE,q5,Flood,50,0.3127958782671485,125954.84717937098,0.2217019006714324,0.0,0,1.5,0,0.06,495400.67011139065,,0.2,1.143512792539546,,0.0,0.0,125954.84717937098
SWE,q5,Storm surge,50,0.3127958782671485,125954.84717937098,0.2217019006714324,0.0,0,1.5,0,0.06,495400.67011139065,,0.2,1.143512792539546,,0.0,0.0,125954.84717937098
SWE,q5,Tsunami,50,0.3127958782671485,125954.84717937098,0.2217019006714324,0.0,0,1.5,0,0.06,495400.67011139065,,0.2,1.143512792539546,,0.0,0.0,125954.84717937098
SWE,q5,Wind,50,0.3127958782671485,102409.81962263073,0.2217019006714324,0.0,0,1.5,0,0.06,495400.67011139065,,0.2,1.3625899831459822,,0.0,0.0,102409.81962263073
TGO,q1,Earthquake,50,0.3396307482218439,1032.3439396893457,0.3975163837569679,0.0,0,1.5,0,0.06,1549.989878309442,,0.2,0.5868896212487091,,0.0,0.0,1032.3439396893457
TGO,q1,Flood,50,0.3396307482218439,1032.3439396893457,0.3975163837569679,0.0,0,1.5,0,0.06,1549.989878309442,,0.2,0.5868896212487091,,0.0,0.0,1032.3439396893457
TGO,q1,Storm surge,50,0.3396307482218439,1032.3439396893457,0.3975163837569679,0.0,0,1.5,0,0.06,1549.989878309442,,0.2,0.5868896212487091,,0.0,0.0,1032.3439396893457
TGO,q1,Tsunami,50,0.3396307482218439,1032.3439396893457,0.3975163837569679,0.0,0,1.5,0,0.06,1549.989878309442,,0.2,0.5868896212487091,,0.0,0.0,1032.3439396893457
TGO,q1,Wind,50,0.3396307482218439,1032.3439396893452,0.3975163837569679,0.0,0,1.5,0,0.06,1549.989878309442,,0.2,0.58688962124871,,0.0,0.0,1032.3439396893452
TGO,q2,Earthquake,50,0.3396307482218439,1851.3020961355462,0.3975163837569679,0.0,0,1.5,0,0.06,2779.5964119929295,,0.2,0.5868896212487092,,0.0,0.0,1851.3020961355462
TGO,q2,Flood,50,0.3396307482218439,1851.3020961355462,0.3975163837569679,0.0,0,1.5,0,0.06,2779.5964119929295,,0.2,0.5868896212487092,,0.0,0.0,1851.3020961355462
TGO,q2,Storm surge,50,0.3396307482218439,1851.3020961355462,0.3975163837569679,0.0,0,1.5,0,0.06,2779.5964119929295,,0.2,0.5868896212487092,,0.0,0.0,1851.3020961355462
TGO,q2,Tsunami,50,0.3396307482218439,1851.3020961355462,0.3975163837569679,0.0,0,1.5,0,0.06,2779.5964119929295,,0.2,0.5868896212487092,,0.0,0.0,1851.3020961355462
TGO,q2,Wind,50,0.3396307482218439,1851.3020961355455,0.3975163837569679,0.0,0,1.5,0,0.06,2779.5964119929295,,0.2,0.58688962124871,,0.0,0.0,1851.3020961355455
TGO,q3,Earthquake,50,0.3396307482218439,2521.871348977258,0.3975163837569679,0.0,0,1.5,0,0.06,3987.757095431893,,0.2,0.5347997883718564,,0.0,0.0,2521.871348977258
TGO,q3,Flood,50,0.3396307482218439,2644.0465931190824,0.3975163837569679,0.0,0,1.5,0,0.06,3987.757095431893,,0.2,0.47570457822202455,,0.0,0.0,2644.0465931190824
TGO,q3,Storm surge,50,0.3396307482218439,2644.0465931190824,0.3975163837569679,0.0,0,1.5,0,0.06,3987.757095431893,,0.2,0.47570457822202455,,0.0,0.0,2644.0465931190824
TGO,q3,Tsunami,50,0.3396307482218439,2644.0465931190824,0.3975163837569679,0.0,0,1.5,0,0.06,3987.757095431893,,0.2,0.47570457822202455,,0.0,0.0,2644.0465931190824
TGO,q3,Wind,50,0.3396307482218439,2572.685035339885,0.3975163837569679,0.0,0,1.5,0,0.06,3987.757095431893,,0.2,0.5099099439569464,,0.0,0.0,2572.685035339885
TGO,q4,Earthquake,50,0.3396307482218439,2401.6387560232715,0.3975163837569679,0.0,0,1.5,0,0.06,5875.8495878902495,,0.2,1.132792979989766,,0.0,0.0,2401.6387560232715
TGO,q4,Flood,50,0.3396307482218439,3276.368531458839,0.3975163837569679,0.0,0,1.5,0,0.06,5875.8495878902495,,0.2,0.696827737110859,,0.0,0.0,3276.368531458839
TGO,q4,Storm surge,50,0.3396307482218439,3276.368531458839,0.3975163837569679,0.0,0,1.5,0,0.06,5875.8495878902495,,0.2,0.696827737110859,,0.0,0.0,3276.368531458839
TGO,q4,Tsunami,50,0.3396307482218439,3276.368531458839,0.3975163837569679,0.0,0,1.5,0,0.06,5875.8495878902495,,0.2,0.696827737110859,,0.0,0.0,3276.368531458839
TGO,q4,Wind,50,0.3396307482218439,2765.4460458981116,0.3975163837569679,0.0,0,1.5,0,0.06,5875.8495878902495,,0.2,0.9276475089727594,,0.0,0.0,2765.4460458981116
TGO,q5,Earthquake,50,0.3396307482218439,5523.142374293422,0.3975163837569679,0.0,0,1.5,0,0.06,13512.9206099207,,0.2,1.1271249500209353,,0.0,0.0,5523.142374293422
TGO,q5,Flood,50,0.3396307482218439,7534.792576326361,0.3975163837569679,0.0,0,1.5,0,0.06,13512.9206099207,,0.2,0.6971030019370102,,0.0,0.0,7534.792576326361
TGO,q5,Storm surge,50,0.3396307482218439,7534.792576326361,0.3975163837569679,0.0,0,1.5,0,0.06,13512.9206099207,,0.2,0.6971030019370102,,0.0,0.0,7534.792576326361
TGO,q5,Tsunami,50,0.3396307482218439,7534.792576326361,0.3975163837569679,0.0,0,1.5,0,0.06,13512.9206099207,,0.2,0.6971030019370102,,0.0,0.0,7534.792576326361
TGO,q5,Wind,50,0.3396307482218439,6359.804196869835,0.3975163837569679,0.0,0,1.5,0,0.06,13512.9206099207,,0.2,0.9282942179970958,,0.0,0.0,6359.804196869835
THA,q1,Earthquake,50,0.2886040421296159,35879.3674667741,0.2661875047234859,0.0,0,1.5,0,0.06,74831.41174289979,,0.2,0.7031100653311098,,0.0,0.0,35879.3674667741
THA,q1,Flood,50,0.2886040421296159,43067.7614927727,0.2661875047234859,0.0,0,1.5,0,0.06,74831.41174289979,,0.2,0.5106097993777252,,0.0,0.0,43067.7614927727
THA,q1,Storm surge,50,0.2886040421296159,43067.7614927727,0.2661875047234859,0.0,0,1.5,0,0.06,74831.41174289979,,0.2,0.5106097993777252,,0.0,0.0,43067.7614927727
THA,q1,Tsunami,50,0.2886040421296159,43067.7614927727,0.2661875047234859,0.0,0,1.5,0,0.06,74831.41174289979,,0.2,0.5106097993777252,,0.0,0.0,43067.7614927727
THA,q1,Wind,50,0.2886040421296159,42022.36480361637,0.2661875047234859,0.0,0,1.5,0,0.06,74831.41174289979,,0.2,0.5359660189033034,,0.0,0.0,42022.36480361637
THA,q2,Earthquake,50,0.2886040421296159,26740.6564326572,0.2661875047234859,0.0,0,1.5,0,0.06,62157.97566045151,,0.2,0.8251713597892602,,0.0,0.0,26740.6564326572
THA,q2,Flood,50,0.2886040421296159,32098.119189764057,0.2661875047234859,0.0,0,1.5,0,0.06,62157.97566045151,,0.2,0.6203790504639598,,0.0,0.0,32098.119189764057
THA,q2,Storm surge,50,0.2886040421296159,32098.119189764057,0.2661875047234859,0.0,0,1.5,0,0.06,62157.97566045151,,0.2,0.6203790504639598,,0.0,0.0,32098.119189764057
THA,q2,Tsunami,50,0.2886040421296159,32098.119189764057,0.2661875047234859,0.0,0,1.5,0,0.06,62157.97566045151,,0.2,0.6203790504639598,,0.0,0.0,32098.119189764057
THA,q2,Wind,50,0.2886040421296159,31318.991917622105,0.2661875047234859,0.0,0,1.5,0,0.06,62157.97566045151,,0.2,0.6495245777942956,,0.0,0.0,31318.991917622105
THA,q3,Earthquake,50,0.2886040421296159,7336.032131239101,0.2661875047234859,0.0,0,1.5,0,0.06,20772.304712094912,,0.2,1.054888595366374,,0.0,0.0,7336.032131239101
THA,q3,Flood,50,0.2886040421296159,8805.798553280047,0.2661875047234859,0.0,0,1.5,0,0.06,20772.304712094912,,0.2,0.8376541848461061,,0.0,0.0,8805.798553280047
THA,q3,Storm surge,50,0.2886040421296159,8805.798553280047,0.2661875047234859,0.0,0,1.5,0,0.06,20772.304712094912,,0.2,0.8376541848461061,,0.0,0.0,8805.798553280047
THA,q3,Tsunami,50,0.2886040421296159,8805.798553280047,0.2661875047234859,0.0,0,1.5,0,0.06,20772.304712094912,,0.2,0.8376541848461061,,0.0,0.0,8805.798553280047
THA,q3,Wind,50,0.2886040421296159,8592.05276446023,0.2661875047234859,0.0,0,1.5,0,0.06,20772.304712094912,,0.2,0.8708419526146338,,0.0,0.0,8592.05276446023
THA,q4,Earthquake,50,0.2886040421296159,6125.107965209596,0.2661875047234859,0.0,0,1.5,0,0.06,26433.433237932888,,0.2,1.6363444078070208,,0.0,0.0,6125.107965209596
THA,q4,Flood,50,0.2886040421296159,7352.266987633348,0.2661875047234859,0.0,0,1.5,0,0.06,26433.433237932888,,0.2,1.3804052773851119,,0.0,0.0,7352.266987633348
THA,q4,Storm surge,50,0.2886040421296159,7352.266987633348,0.2661875047234859,0.0,0,1.5,0,0.06,26433.433237932888,,0.2,1.3804052773851119,,0.0,0.0,7352.266987633348
THA,q4,Tsunami,50,0.2886040421296159,7352.266987633348,0.2661875047234859,0.0,0,1.5,0,0.06,26433.433237932888,,0.2,1.3804052773851119,,0.0,0.0,7352.266987633348
THA,q4,Wind,50,0.2886040421296159,7173.8032063672845,0.2661875047234859,0.0,0,1.5,0,0.06,26433.433237932888,,0.2,1.414537502215579,,0.0,0.0,7173.8032063672845
THA,q5,Earthquake,50,0.2886040421296159,32852.198925682074,0.2661875047234859,0.0,0,1.5,0,0.06,144663.6655805157,,0.2,1.6762903926258963,,0.0,0.0,32852.198925682074
THA,q5,Flood,50,0.2886040421296159,36277.27742619862,0.2661875047234859,0.0,0,1.5,0,0.06,144663.6655805157,,0.2,1.5129347585202517,,0.0,0.0,36277.27742619862
THA,q5,Storm surge,50,0.2886040421296159,36277.27742619862,0.2661875047234859,0.0,0,1.5,0,0.06,144663.6655805157,,0.2,1.5129347585202517,,0.0,0.0,36277.27742619862
THA,q5,Tsunami,50,0.2886040421296159,36277.27742619862,0.2661875047234859,0.0,0,1.5,0,0.06,144663.6655805157,,0.2,1.5129347585202517,,0.0,0.0,36277.27742619862
THA,q5,Wind,50,0.2886040421296159,36277.27742619862,0.2661875047234859,0.0,0,1.5,0,0.06,144663.6655805157,,0.2,1.5129347585202517,,0.0,0.0,36277.27742619862
TJK,q1,Earthquake,50,0.1415615933492322,4881.970249837244,0.1088615328715904,0.0,0,1.5,0,0.06,11101.543640054717,,0.2,0.6604443863021419,,0.0,0.0,4881.970249837244
TJK,q1,Flood,50,0.1415615933492322,6720.678986346158,0.1088615328715904,0.0,0,1.5,0,0.06,11101.543640054717,,0.2,0.3794020498297459,,0.0,0.0,6720.678986346158
TJK,q1,Storm surge,50,0.1415615933492322,6720.678986346158,0.1088615328715904,0.0,0,1.5,0,0.06,11101.543640054717,,0.2,0.3794020498297459,,0.0,0.0,6720.678986346158
TJK,q1,Tsunami,50,0.1415615933492322,6720.678986346158,0.1088615328715904,0.0,0,1.5,0,0.06,11101.543640054717,,0.2,0.3794020498297459,,0.0,0.0,6720.678986346158
TJK,q1,Wind,50,0.1415615933492322,5352.760503818481,0.1088615328715904,0.0,0,1.5,0,0.06,11101.543640054717,,0.2,0.5752729646726735,,0.0,0.0,5352.760503818481
TJK,q2,Earthquake,50,0.1415615933492322,8855.887631563932,0.1088615328715904,0.0,0,1.5,0,0.06,21863.3434889295,,0.2,0.7393160140910163,,0.0,0.0,8855.887631563932
TJK,q2,Flood,50,0.1415615933492322,12191.302868525016,0.1088615328715904,0.0,0,1.5,0,0.06,21863.3434889295,,0.2,0.4483139291557775,,0.0,0.0,12191.302868525016
TJK,q2,Storm surge,50,0.1415615933492322,12191.302868525016,0.1088615328715904,0.0,0,1.5,0,0.06,21863.3434889295,,0.2,0.4483139291557775,,0.0,0.0,12191.302868525016
TJK,q2,Tsunami,50,0.1415615933492322,12191.302868525016,0.1088615328715904,0.0,0,1.5,0,0.06,21863.3434889295,,0.2,0.4483139291557775,,0.0,0.0,12191.302868525016
TJK,q2,Wind,50,0.1415615933492322,9709.900534947,0.1088615328715904,0.0,0,1.5,0,0.06,21863.3434889295,,0.2,0.6505231747719978,,0.0,0.0,9709.900534947
