country,year,income_cat,adequacy_remittances,adequacy_all_prot_lab,coverage_remittances,coverage_all_prot_lab
Sri Lanka,2012,1.0,0.217919345582841,0.190309915295235,0.186811193205785,0.23242953479946302
Sri Lanka,2009,0.2,0.242605935663821,0.0714867700782133,0.10507824202669801,0.459912382251293
Sri Lanka,2009,0.4,0.23577875048798203,0.0825366628470999,0.117533145827117,0.35398296922361605
Sri Lanka,2009,0.6,0.257080891379685,0.10886555017136701,0.12043053947938599,0.269251922160541
Sri Lanka,2009,0.8,0.264406732078241,0.185051912325179,0.13728130805342398,0.230160908884268
Sri Lanka,2009,1.0,0.25283972860966597,0.245391781682161,0.181732660171919,0.178366702244602
Sri Lanka,2006,0.2,0.316996234116596,0.0799550913891442,0.134229691850525,0.529433053922882
Sri Lanka,2006,0.4,0.33409057811384896,0.0734077272550677,0.128282669585835,0.430085168453581
Sri Lanka,2006,0.6,0.274704165872873,0.11631335638163,0.120452954983958,0.35031710786312703
Sri Lanka,2006,0.8,0.30360550611758297,0.155368268880207,0.125901858767167,0.265224783779116
Sri Lanka,2006,1.0,0.268559301276793,0.240990780510603,0.13263063436112899,0.205632183983321
Syrian Arab Republic,2003,0.2,0.482714604835392,0.41171285314607997,0.062613613411432,0.0356637908647604
Syrian Arab Republic,2003,0.4,0.430978453243264,0.7134066449798949,0.0620058860869063,0.06878642737607481
Syrian Arab Republic,2003,0.6,0.667225742961612,0.599471687150346,0.0810498990481685,0.0793769829824055
Syrian Arab Republic,2003,0.8,0.598905604371587,0.509972728520962,0.0919344602780823,0.089770957133791
Syrian Arab Republic,2003,1.0,0.553052190188121,0.744341139599294,0.11885872544211401,0.136081700949139
Tanzania,2014,0.2,0.109429984796742,0.118832040450606,0.270147722667439,0.0897979506643935
Tanzania,2014,0.4,0.10547001265092901,0.0721946642502297,0.338355878946727,0.131899763626988
Tanzania,2014,0.6,0.0988637832339675,0.0703858989738238,0.31253714163803603,0.153613530398247
Tanzania,2014,0.8,0.0885484452167583,0.129287594693251,0.321896293749579,0.12645682943988398
Tanzania,2014,1.0,0.10058672155576501,0.156423865869162,0.33013225134571994,0.14232998901354502
Tanzania,2012,0.2,0.0789935787411571,0.636535253081244,0.172776744657131,0.22469844600997899
Tanzania,2012,0.4,0.08775801037585779,0.271557714771217,0.162221969106884,0.208367850592338
Tanzania,2012,0.6,0.0956872349947163,0.221167701730131,0.201976549540996,0.263060973157129
Tanzania,2012,0.8,0.0723063117397262,0.19263314869522202,0.245157340124917,0.263655935027922
Tanzania,2012,1.0,0.09272168329841018,0.16352826173522,0.271658893807383,0.270494349333468
Tanzania,2008,0.2,0.0681095418397883,,0.176150022049423,0.0694208669173685
Tanzania,2008,0.4,0.042927291148599396,,0.24096024536726302,0.051248653907122306
Tanzania,2008,0.6,0.0386568375450585,,0.24120457481153898,0.113865193881538
Tanzania,2008,0.8,0.0696297176528004,,0.281019717429797,0.08486601550905551
Tanzania,2008,1.0,0.045360806241364404,,0.21801472416784398,0.119337521932062
Thailand,2021,0.2,0.49299297915511303,0.284729096057789,0.41914840797939595,0.970817980530811
Thailand,2021,0.4,0.44350420306485505,0.44339804674030603,0.376895089826293,0.943236284886469
Thailand,2021,0.6,0.44651404840538705,0.615564916213638,0.324776774220234,0.9061534442957669
Thailand,2021,0.8,0.412104231800948,0.834556010004489,0.235995174627222,0.8236506726653591
Thailand,2021,1.0,0.41016382787835803,0.8618540210437741,0.16985134603445,0.715583403102228
Thailand,2019,0.2,0.458280964599346,0.139392736378906,0.428960398212119,0.9415532282567639
Thailand,2019,0.4,0.47812413828850703,0.444278695753476,0.399244444659356,0.8894172173159479
Thailand,2019,0.6,0.45845304655377395,0.792200212758274,0.337119384242199,0.805124720443277
Thailand,2019,0.8,0.500601961602467,0.868207377979688,0.232560321468881,0.667574359566583
Thailand,2019,1.0,0.462224495645505,0.748054389768756,0.180724124737975,0.561197795155818
Thailand,2017,0.2,0.504748954442896,0.267181834073966,0.43632442721082804,0.867486979172047
Thailand,2017,0.4,0.469867360116466,0.48162282228450104,0.402896922836525,0.8016866086050911
Thailand,2017,0.6,0.444934121662404,0.67028543229731,0.31697928482699,0.708302591170518
Thailand,2017,0.8,0.446750661764711,0.788501704048699,0.231462130902406,0.613933386713988
Thailand,2017,1.0,0.416610378548534,0.704688108899015,0.18030267426144297,0.539754595779542
Thailand,2013,0.2,0.351311339694777,0.134656455957696,0.48510749842423,0.815882796365364
Thailand,2013,0.4,0.33825596347175,0.10208543213982599,0.401832616975258,0.7255361545670069
Thailand,2013,0.6,0.297480970660197,0.11404984033625301,0.347026406478891,0.6417153131576301
Thailand,2013,0.8,0.328004874025445,0.171560510605782,0.25942936085393,0.486778033328454
Thailand,2013,1.0,0.38809045094864897,0.227725029989811,0.222049260316185,0.372522948229479
Thailand,2011,0.2,0.366420109367837,0.120745763835071,0.488475635908461,0.8317429882608479
Thailand,2011,0.4,0.312680938267175,0.107880938281092,0.443421708427093,0.744094052021091
Thailand,2011,0.6,0.314103731128612,0.106853154859515,0.38777492044141,0.659818890989019
Thailand,2011,0.8,0.29420334176721097,0.140880376223053,0.317426737284528,0.544030799027106
Thailand,2011,1.0,0.29241888217085,0.278847786839264,0.266809484216949,0.423696577885673
Thailand,2009,0.2,0.351848238102421,0.08101932364973999,0.460582464945485,0.8515349174047719
Thailand,2009,0.4,0.33051436997109596,0.05991893806178641,0.442672375454913,0.7511555005477181
Thailand,2009,0.6,0.30569454796678597,0.063081661712434,0.378288774353251,0.670083769590985
Thailand,2009,0.8,0.299372383697301,0.0989969505509183,0.29526625987012,0.5711480456747711
Thailand,2009,1.0,0.297376633028286,0.143654128280587,0.209090723559863,0.413729152235554
Thailand,2006,0.2,0.020654076643073102,0.0030946648695122196,0.512531386232667,0.687433695863366
Thailand,2006,0.4,0.0188850928939814,0.00229874553336516,0.524899234859897,0.56851879149885
Thailand,2006,0.6,0.0162562855616355,0.00301857093754186,0.471311745942591,0.463125769582281
Thailand,2006,0.8,0.013852487502387701,0.0060744919588548996,0.389177602615507,0.316034837546877
Thailand,2006,1.0,0.0127365570795245,0.0142472891984755,0.344657218611048,0.19784019837677502
Timor-Leste,2011,0.2,0.185918828265942,,0.0516092408170161,0.413972437968797
Timor-Leste,2011,0.4,0.0929400967239099,,0.0484571234358523,0.321888064047544
Timor-Leste,2011,0.6,0.16844030427154302,,0.0856458767884333,0.390759588005686
Timor-Leste,2011,0.8,0.22544347566269698,,0.0880768864434188,0.335748443210451
Timor-Leste,2011,1.0,0.214881971618444,,0.176454676327408,0.30430430477071796
Timor-Leste,2007,0.2,0.030500650809197,0.0120489083510795,0.171552282391891,0.235234904013263
Timor-Leste,2007,0.4,0.023019223426545003,0.0560346549976566,0.195924631258493,0.27480309939327296
Timor-Leste,2007,0.6,0.0306995514475827,0.0798095839244571,0.189042037050252,0.257166176967196
Timor-Leste,2007,0.8,0.192290526172523,0.145499649924872,0.211042506617821,0.259653961214007
Timor-Leste,2007,1.0,0.33298034723052,0.110215260812891,0.216861200721475,0.28649420202293
Togo,2021,0.2,0.0899934445989899,0.162509015986473,0.21372599173117798,0.173688712744699
Togo,2021,0.4,0.09645052808643291,0.523431742767805,0.253010695225718,0.146675725736058
Togo,2021,0.6,0.09632919193292279,0.183249830162367,0.312138843541123,0.175545080214335
Togo,2021,0.8,0.105437421679534,0.14007954961094898,0.289720451432936,0.171861913236478
Togo,2021,1.0,0.1621271475402,0.121011382567355,0.357707639379216,0.243308318604333
Togo,2018,0.2,0.08895462957433381,0.33056313854848,0.18705064303598198,0.174814863244485
Togo,2018,0.4,0.10511352742788899,0.140982772240376,0.245546779995417,0.11109642916599399
Togo,2018,0.6,0.109169410026374,0.163000114092573,0.257380016144557,0.110600574598961
Togo,2018,0.8,0.124010954985752,0.18940650552811403,0.300447526954767,0.08250326905551329
Togo,2018,1.0,0.140648483129075,0.0869755948514878,0.31131199474543697,0.140115038045412
Togo,2011,0.2,0.19965976326657198,,0.24263385494833098,0.0
Togo,2011,0.4,0.141028895951981,0.562798133307708,0.26902216175197496,0.007662479470484071
Togo,2011,0.6,0.102024217933206,0.198171316096929,0.308704113123632,0.0177329612059774
Togo,2011,0.8,0.134365593247979,0.20771725398570498,0.40865222085093,0.0334768279198892
Togo,2011,1.0,0.12235948106070699,0.296410199711442,0.438568435213803,0.091508362651157
Togo,2006,0.2,0.644002435608393,,0.00781354761220758,
Togo,2006,0.4,0.16882664944318201,,0.015205103217511,
Togo,2006,0.6,0.140492292488239,,0.0223110583066424,
Togo,2006,0.8,0.206532285278138,,0.00878879479433454,
Togo,2006,1.0,0.06767479184148349,,0.0129324582383646,
Tonga,2009,0.2,0.07678724170118299,,0.37110375260049105,
Tonga,2009,0.4,0.08901478143883561,,0.395652915825745,
Tonga,2009,0.6,0.0633962231361251,,0.414954668100943,
Tonga,2009,0.8,0.0868789225353174,,0.42821543654824196,
Tonga,2009,1.0,0.0855099287550106,,0.352268252336265,
Turkiye,2019,0.2,0.179113428312275,0.37305689197001596,0.181252883328618,0.577276676951934
Turkiye,2019,0.4,0.16465026841692598,0.473024716782161,0.169563807704787,0.475630123069341
Turkiye,2019,0.6,0.183989766761403,0.5033196767438131,0.155836978464876,0.490596181443943
Turkiye,2019,0.8,0.19261821626286402,0.512468837899724,0.161875720778057,0.487091313805188
Turkiye,2019,1.0,0.192275364601828,0.39136019742559597,0.14185980291685701,0.436504868909755
Turkiye,2018,0.2,0.185951168607021,0.35088611981148,0.18831972888728601,0.610938725163755
Turkiye,2018,0.4,0.161245210200051,0.422727477837596,0.17275339471946702,0.472871231452827
Turkiye,2018,0.6,0.172349138399679,0.474678065170086,0.160011912691581,0.449984957678939
Turkiye,2018,0.8,0.180690372512258,0.501624349737502,0.137284285855482,0.491329414848007
Turkiye,2018,1.0,0.16929215998487698,0.33981897166471,0.143896943696052,0.458078455772666
Turkiye,2017,0.2,0.191668968994536,0.358197997836539,0.186620903747575,0.6235754345765541
Turkiye,2017,0.4,0.167149235675531,0.439464709186604,0.166742722822159,0.501769570855052
Turkiye,2017,0.6,0.138025769548632,0.493744682880384,0.146042551024562,0.444950056930986
Turkiye,2017,0.8,0.150066852326583,0.48952100966162904,0.140578037463159,0.45089009701154403
Turkiye,2017,1.0,0.18199598092411598,0.347574431607097,0.126502027610001,0.44826813779845504
Turkiye,2016,0.2,0.181547538294904,0.31039224234998203,0.194240895885362,0.646433920488966
Turkiye,2016,0.4,0.142589481796742,0.401220195724472,0.173837163198273,0.48104279349958096
Turkiye,2016,0.6,0.176316948575021,0.486472112103283,0.156459250784459,0.46654628551925903
Turkiye,2016,0.8,0.168601319733189,0.456118814678063,0.14989880464072,0.488221225001822
Turkiye,2016,1.0,0.19524282769018503,0.34400248054875904,0.141386563706963,0.436045328578832
Turkiye,2015,0.2,0.18403172649864,0.29269783795646304,0.207926125068765,0.629963676910211
Turkiye,2015,0.4,0.147857392082861,0.40994379143544,0.181982953238151,0.5055793752212849
Turkiye,2015,0.6,0.169918887039866,0.44432837055548297,0.16391894298329,0.45297163373539395
Turkiye,2015,0.8,0.174672142277545,0.467231135383949,0.14215202400825,0.474357683315192
Turkiye,2015,1.0,0.191008437631728,0.32743998803729396,0.142062937796609,0.446446352246331
Turkiye,2014,0.2,0.153274289672387,0.326158387995499,0.274876197327555,0.6428193807696699
Turkiye,2014,0.4,0.147348588571651,0.375077420518013,0.227479306262967,0.484832439233321
Turkiye,2014,0.6,0.140819647154119,0.42278360729639,0.19474008595581602,0.46775334285870895
Turkiye,2014,0.8,0.17111263656031897,0.447110983539028,0.162441390997474,0.46471257012571
Turkiye,2014,1.0,0.202208510507562,0.34369141876045395,0.151800839135238,0.45725812496262697
Turkiye,2013,0.2,0.177085469698887,0.326816146877809,0.298557373644353,0.6055995462085729
Turkiye,2013,0.4,0.135177027006839,0.406816560532006,0.234413823310569,0.473717022863103
Turkiye,2013,0.6,0.156962822044645,0.447030973852106,0.220147838378841,0.449302776515436
Turkiye,2013,0.8,0.164857944602749,0.429332312548647,0.188288299691195,0.474467767878837
Turkiye,2013,1.0,0.146250860029222,0.326862762551976,0.15417472307045998,0.440195193570125
Turkiye,2012,0.2,0.20380301162100298,0.34499528208742297,0.315668225695889,0.58985904379499
Turkiye,2012,0.4,0.15988366098009998,0.41730121209667503,0.23761153066587698,0.464347146825817
Turkiye,2012,0.6,0.168099536300974,0.453186847211052,0.206906855366157,0.437671779875337
Turkiye,2012,0.8,0.160166505009954,0.43477609004524903,0.203137688108949,0.471179569989982
Turkiye,2012,1.0,0.182173297114608,0.32462901304869396,0.164370912353029,0.433894884817365
Turkiye,2011,0.2,0.202592000945522,0.27203377699889897,0.269810375154644,0.59264399150837
Turkiye,2011,0.4,0.143340266994004,0.37451025147788103,0.22568738269729502,0.490125259437476
Turkiye,2011,0.6,0.16431182843115,0.43262967934958196,0.18529935539755102,0.44057311507263497
Turkiye,2011,0.8,0.138671978275252,0.416111340834127,0.172465578962837,0.477020042769059
Turkiye,2011,1.0,0.195075935926248,0.336320965615802,0.174149722311631,0.453132868488697
Turkiye,2010,0.2,0.226512005440883,0.278601011817424,0.36119624837229203,0.610506704998388
Turkiye,2010,0.4,0.171984009531553,0.366632787138005,0.28282208580448404,0.46169531087558097
Turkiye,2010,0.6,0.149567863834693,0.415181139491172,0.24989671033049501,0.431189127836874
Turkiye,2010,0.8,0.16042304777858,0.429276486280676,0.20371524417309397,0.451471602240919
Turkiye,2010,1.0,0.162848035664787,0.349684046216065,0.174109428795909,0.47379800337839795
Turkiye,2009,0.2,0.23586956294523698,0.302275838193863,0.330577289581115,0.560894435470194
Turkiye,2009,0.4,0.18265342882528898,0.356399803538862,0.271115029644052,0.4445583689952
Turkiye,2009,0.6,0.156649486377519,0.368411130193888,0.239725847981783,0.44688905914035604
Turkiye,2009,0.8,0.177783786932347,0.382848328523176,0.198127745000792,0.478884011810683
Turkiye,2009,1.0,0.186247465766236,0.329096090477885,0.175199550044509,0.474908954287541
Turkiye,2008,0.2,0.24438460030321602,0.245164451884151,0.293997979914292,0.6695333638734949
Turkiye,2008,0.4,0.176876505768324,0.266792397400237,0.21272148042834998,0.6075226610494721
Turkiye,2008,0.6,0.12216595804021001,0.276000148793808,0.18014935812444802,0.638055803931284
Turkiye,2008,0.8,0.13901018832995699,0.300115406141411,0.178856061245475,0.639103270207616
Turkiye,2008,1.0,0.143761216273813,0.27662056508159,0.157740041243452,0.635375741704998
Turkiye,2007,0.2,0.293648925964225,0.229545452815817,0.229371244636167,0.554791007535696
Turkiye,2007,0.4,0.196032846941555,0.288272211069792,0.149968565897993,0.5870625179566971
Turkiye,2007,0.6,0.185197640736511,0.308613504997246,0.141947272374875,0.577546938804334
Turkiye,2007,0.8,0.20190047736262698,0.304182403792984,0.136733790556402,0.601467944405776
Turkiye,2007,1.0,0.173068833605418,0.295718773967413,0.09955646550281,0.613731815633397
Turkiye,2006,0.2,0.23848919218914102,0.274429433743937,0.228959786268803,0.46624449105858196
Turkiye,2006,0.4,0.17514071502144,0.311606524241443,0.197825734108356,0.524416868195693
Turkiye,2006,0.6,0.19888084775406997,0.313195902861838,0.146940450754527,0.556795177073116
Turkiye,2006,0.8,0.177380353827836,0.290301104021101,0.136523060097376,0.60424934046377
Turkiye,2006,1.0,0.159176165120949,0.269661407352456,0.124747485694768,0.608507254652715
Turkiye,2005,0.2,0.246101580018864,0.279461252527963,0.178633693206723,0.42888313807549105
Turkiye,2005,0.4,0.19901300061392,0.311900277529041,0.154722523060484,0.5024479018549239
Turkiye,2005,0.6,0.179410507520745,0.32408375879620005,0.12494768557131,0.5320370432696351
Turkiye,2005,0.8,0.17300266412231602,0.345358444058547,0.114064011214158,0.592186214865657
Turkiye,2005,1.0,0.214636085792838,0.288275133946454,0.111665056952621,0.596686367917604
Turkiye,2004,0.2,0.267451576547967,0.235654616930486,0.17087376982444,0.400709057905103
Turkiye,2004,0.4,0.20899164510809298,0.332882996201109,0.144848476474921,0.492521670409392
Turkiye,2004,0.6,0.161090911999348,0.326770352045495,0.11301756157694999,0.536598900035765
Turkiye,2004,0.8,0.183105835481045,0.30914010077666204,0.10032572193569,0.5568063358468099
Turkiye,2004,1.0,0.210911599818706,0.279257873862085,0.08829129570138919,0.5984121274779239
Uganda,2016,0.2,0.12195772263318,0.135551987488503,0.440719322219295,0.00490244174166278
Uganda,2016,0.4,0.10308189819347699,0.123988494865681,0.43162993049333104,0.0083804949909073
Uganda,2016,0.6,0.110566061621691,0.15926390964871198,0.44798937031297004,0.013433592744296
Uganda,2016,0.8,0.128341452517509,0.268438855609586,0.423927215690063,0.0117830477639768
Uganda,2016,1.0,0.149396587159874,0.175664616554172,0.375478870368139,0.0377055122408159
Uganda,2012,0.2,0.08423139573458799,0.052181097077688705,0.34403179556081903,0.7568675157312
Uganda,2012,0.4,0.0887081553056604,0.14729360047807702,0.43636802370557704,0.71958438661428
Uganda,2012,0.6,0.0862587890173714,0.120770812673807,0.42499073887069,0.63690805273823
Uganda,2012,0.8,0.08032969595557811,0.106574358563401,0.451314576683214,0.568892527676021
Uganda,2012,1.0,0.100795973974888,0.144941021098023,0.486391327843332,0.353773983148347
Uganda,2009,0.2,0.09481218261379819,0.08271885093013641,0.383912199603311,0.051113868266252395
Uganda,2009,0.4,0.0777695758691679,0.0726593545982336,0.39060204394807796,0.0590287095580112
Uganda,2009,0.6,0.0835294196531747,0.163304221084827,0.405901676402631,0.062042907404775
Uganda,2009,0.8,0.0891358699177631,0.08842530551996701,0.373322988181838,0.0994307248604167
Uganda,2009,1.0,0.111997299960273,0.130713706166879,0.34843850856066405,0.08828957193730841
Uganda,2005,0.2,0.124472999322655,,0.500798288407491,0.13036078844101198
Uganda,2005,0.4,0.0870422768617307,,0.42446877087956103,0.0988499201407657
Uganda,2005,0.6,0.0858047929247905,,0.419630550972544,0.0915635806064448
Uganda,2005,0.8,0.0860990815362899,,0.393347452761685,0.0912520391960814
Uganda,2005,1.0,0.10504216497255299,,0.408438148371061,0.117585457457649
Ukraine,2013,0.2,0.08943521506063909,0.677022334720889,0.5884212622457661,0.782489232454118
Ukraine,2013,0.4,0.0764032745437253,0.60035923391833,0.622668830882684,0.7525513599832679
Ukraine,2013,0.6,0.080713643934398,0.510699760641458,0.629801300527285,0.7197912696763941
Ukraine,2013,0.8,0.0775689150988115,0.493558651691652,0.6553173713210321,0.72543961979421
Ukraine,2013,1.0,0.0996780092055914,0.41696570971234004,0.6558528470478789,0.605405570184237
Ukraine,2012,0.2,0.09064933058572519,0.669971714048361,0.6183540698990361,0.783692011400313
Ukraine,2012,0.4,0.0855431373883617,0.574931010815635,0.594837896992773,0.758204783292675
Ukraine,2012,0.6,0.07960118691650381,0.532633189877137,0.664625524593921,0.718614034547666
Ukraine,2012,0.8,0.07891837729941101,0.487623865821284,0.650617290286966,0.668727855648339
Ukraine,2012,1.0,0.0969390812158365,0.39663164411498203,0.67337287436031,0.6401401612939419
Ukraine,2011,0.2,0.0880259024414822,0.596593401913864,0.565155709700244,0.792205580810683
Ukraine,2011,0.4,0.0834403940623505,0.509843450619043,0.643987233737506,0.7413051620929749
Ukraine,2011,0.6,0.0840725806356808,0.462962436080964,0.638072350018943,0.7325944973100149
Ukraine,2011,0.8,0.09161136448213879,0.43673325785458206,0.658616540039477,0.694917796817403
Ukraine,2011,1.0,0.108437481555963,0.382799098715986,0.674192196199057,0.641172822713923
Ukraine,2006,0.2,0.0990252782156794,0.583559131462179,0.590616467888072,0.753732606803993
Ukraine,2006,0.4,0.08223214719906399,0.501445597112573,0.6077662548578749,0.72756349347728
Ukraine,2006,0.6,0.0800560855074753,0.42661193012925996,0.6122449272099469,0.7156417301851871
Ukraine,2006,0.8,0.07879690194140719,0.37722786633502403,0.6533887031216641,0.6994639830959111
Ukraine,2006,1.0,0.0884451498613022,0.291665562235973,0.65549702476116,0.606485245819968
Uruguay,2022,0.2,0.208024494369946,0.27735767177472903,0.306763410866685,0.8774227705582599
Uruguay,2022,0.4,0.171545917223203,0.291640354537461,0.221080577144006,0.75908132803305
Uruguay,2022,0.6,0.155753523898182,0.339340028955631,0.156899635398564,0.685719472193336
Uruguay,2022,0.8,0.163924721405196,0.34819316292506003,0.13853762170071499,0.654984804997467
Uruguay,2022,1.0,0.19762582833870201,0.38771666015998596,0.0879988293462631,0.605887881763973
Uruguay,2021,0.2,0.22116677325550602,0.283205267571814,0.32257563367610503,0.888289120416467
Uruguay,2021,0.4,0.17818499461458,0.276120070053693,0.217318964421406,0.777133091340518
Uruguay,2021,0.6,0.155417705369287,0.348026578004594,0.17017075367039902,0.678534832450254
Uruguay,2021,0.8,0.159260610510426,0.34746511579079403,0.142801626802102,0.6674325863496721
Uruguay,2021,1.0,0.193408708756678,0.387473388270216,0.103583290769174,0.609926996588283
Uruguay,2020,0.2,0.21646699969337,0.31077243420392003,0.294022419830786,0.895593284843183
Uruguay,2020,0.4,0.174598217351109,0.312978995262056,0.201086108202146,0.770406034754327
Uruguay,2020,0.6,0.17269483080822098,0.363047950487154,0.153985697536104,0.7041507805602321
Uruguay,2020,0.8,0.156572201759059,0.357160977880269,0.129173091175493,0.6647442832519801
Uruguay,2020,1.0,0.178062837372863,0.399679444734738,0.09454168210027661,0.597431847307314
Uruguay,2019,0.2,0.200715878448509,0.33461123797594394,0.36950694200514,0.936171665128423
Uruguay,2019,0.4,0.167870966522258,0.38073312334084697,0.237009390973007,0.849315049016471
Uruguay,2019,0.6,0.145538016264207,0.48682511284369395,0.183097029567829,0.775525640806902
Uruguay,2019,0.8,0.159943823296467,0.47716379787312,0.152434897832676,0.678326480473615
Uruguay,2019,1.0,0.16446880055503701,0.472197945395757,0.11829355854607,0.605671550541349
Uruguay,2018,0.2,0.202588230835474,0.266550865132673,0.35716721042067595,0.938848002328133
Uruguay,2018,0.4,0.157083195432336,0.281291178157317,0.241124758259123,0.846709186438551
Uruguay,2018,0.6,0.155167316311292,0.33616845966088904,0.19289096822046,0.762485023107206
Uruguay,2018,0.8,0.16343825019108502,0.34933709977396704,0.17147083197236299,0.676142822706831
Uruguay,2018,1.0,0.176728714909725,0.389599662319957,0.12190599531602601,0.589320709613558
Uruguay,2017,0.2,0.177826730141283,0.31502909946332996,0.371925312498658,0.9405604569805089
Uruguay,2017,0.4,0.131853347258401,0.391326464631305,0.25444027606747,0.855574329161774
Uruguay,2017,0.6,0.11371793204689301,0.470516166442483,0.194976722339251,0.770143303322741
Uruguay,2017,0.8,0.129098396418308,0.463496347913646,0.17332441846980298,0.6855363020592471
Uruguay,2017,1.0,0.12459248696684201,0.445037076358823,0.130961909930395,0.587444209453142
Uruguay,2016,0.2,0.205913679573368,0.236620472784223,0.351594004959925,0.946166840383855
Uruguay,2016,0.4,0.15996787376362598,0.269603965980229,0.25023359313681803,0.864160919077587
Uruguay,2016,0.6,0.155792914106842,0.316635203824646,0.19528785049684402,0.782387582993024
Uruguay,2016,0.8,0.162452201090199,0.324195943509793,0.17366572700574,0.689863018424733
Uruguay,2016,1.0,0.187378424608857,0.37789811368128395,0.129950925571888,0.5986002144670379
Uruguay,2015,0.2,0.213390761589004,0.234218556793987,0.329224204093645,0.947532502755449
Uruguay,2015,0.4,0.160998872052291,0.263714045403402,0.243142538548202,0.8678015588057519
Uruguay,2015,0.6,0.153700792244225,0.30219184689936296,0.191722192009255,0.780250913481443
Uruguay,2015,0.8,0.16321941617956198,0.317095296977843,0.162921939939151,0.69458898408389
Uruguay,2015,1.0,0.18131020830483302,0.36672589653134097,0.129902558295527,0.603586085526553
Uruguay,2012,0.2,0.192982559890123,0.333034998961172,0.313630786579002,0.951779081298217
Uruguay,2012,0.4,0.152115954366496,0.328103342189618,0.258823996627422,0.893076438997269
Uruguay,2012,0.6,0.147323110945031,0.320242895973805,0.20397959027788398,0.818671229319116
Uruguay,2012,0.8,0.164206921008202,0.31141082626398303,0.184155771939419,0.707062960778982
Uruguay,2012,1.0,0.168098264351378,0.34108262672692397,0.146800651388172,0.624686450698287
Uruguay,2011,0.2,0.7288588049295549,0.41269274113551396,0.307626055255674,0.936146358486223
Uruguay,2011,0.4,0.491367957236845,0.43459647587252,0.23913033795611,0.872759071723067
Uruguay,2011,0.6,0.393217009303022,0.442631756953107,0.201666622120459,0.792598796064491
Uruguay,2011,0.8,0.353061829268037,0.432587713079706,0.18324451855162402,0.712556366082207
Uruguay,2011,1.0,0.316983017149956,0.451214663497009,0.140590548901351,0.608787707365455
Uruguay,2010,0.2,0.707170804755482,0.40393552686996104,0.309495875942652,0.9426270408663341
Uruguay,2010,0.4,0.494584155828029,0.439887287904274,0.250060877467022,0.880910311158097
Uruguay,2010,0.6,0.384237299380072,0.445548613310096,0.222554774651191,0.8032388231207079
Uruguay,2010,0.8,0.347203829101491,0.445674522310048,0.192014147707531,0.725196223714337
Uruguay,2010,1.0,0.35289571674716497,0.467755775910509,0.141077969494007,0.634982264475351
Uruguay,2009,0.2,0.230650890554239,0.406338492766383,0.309106347480225,0.919266553120774
Uruguay,2009,0.4,0.19717523442582402,0.42160092613721095,0.265200320459767,0.855538193639801
Uruguay,2009,0.6,0.186392696371152,0.43678611742673296,0.22719019932042697,0.7778081207805989
Uruguay,2009,0.8,0.196548447210422,0.446878784269564,0.19652861566674398,0.700476831232197
Uruguay,2009,1.0,0.201850232986087,0.451446717015001,0.148922401665635,0.59878619164733
Uruguay,2008,0.2,0.228496464813674,0.28917233369691603,0.344107555773082,0.843557357918271
Uruguay,2008,0.4,0.191872242390263,0.280439851564541,0.272866046517822,0.756034465537792
Uruguay,2008,0.6,0.18214298851198102,0.33360288178658204,0.241938893910866,0.7146112906259939
Uruguay,2008,0.8,0.184494514676676,0.370494049712674,0.220022939865257,0.673861039019412
Uruguay,2008,1.0,0.201336117162461,0.398278977820607,0.165699256756194,0.605628011885243
Uzbekistan,2018,0.2,,0.580263765299225,0.062049843021734,0.292242527133993
Uzbekistan,2018,0.4,,0.435547213007413,0.0618525263828867,0.252824058071025
Uzbekistan,2018,0.6,,0.355247447411341,0.058887722935332495,0.259619627103554
Uzbekistan,2018,0.8,,0.297364093220935,0.0541565724778615,0.244977468720189
Uzbekistan,2018,1.0,0.53987444474503,0.147016585868995,0.0626719084037896,0.223276134041351
Vanuatu,2019,0.2,0.038607097090621496,,0.24600943979197,0.0554924225251028
Vanuatu,2019,0.4,0.0287696585168597,,0.265398711303011,0.1362219585803
Vanuatu,2019,0.6,0.0241552216466153,,0.254184733388111,0.280233401141042
Vanuatu,2019,0.8,0.0259573968770999,,0.232656734051081,0.46729905282790496
Vanuatu,2019,1.0,0.0293591815088768,,0.24157333169341,0.5778931214123859
Viet Nam,2020,0.2,0.592569582931519,0.19048938075760902,0.0237548670580958,0.892577452109382
Viet Nam,2020,0.4,,0.166122222128324,0.0340739025163357,0.882953904897128
Viet Nam,2020,0.6,0.829723901977194,0.150985792469602,0.0413682401177411,0.898210953092063
Viet Nam,2020,0.8,0.596172215974662,0.129050290170384,0.0583605523851742,0.906704229891789
Viet Nam,2020,1.0,0.318550439503469,0.117437378305405,0.0676556347348526,0.8898302250591761
Viet Nam,2018,0.2,0.23206385075473399,0.124401935023162,0.00907531585017887,0.215907515840195
Viet Nam,2018,0.4,0.253429499093417,0.101746031828716,0.0065925981339269805,0.206394279508537
Viet Nam,2018,0.6,0.621097162856886,0.11525465523931,0.010869191095655,0.22147016012771498
Viet Nam,2018,0.8,0.32591507923755797,0.11091762633838301,0.0182793962839966,0.212788327622006
Viet Nam,2018,1.0,0.47804636128244,0.104455276587302,0.0105289313053465,0.17550525069020398
Viet Nam,2014,0.2,0.204227565381476,0.0770379146574764,0.025336014308983898,0.5447554039571709
Viet Nam,2014,0.4,0.509059237757659,0.16455811993277203,0.0482292273781644,0.298223660408885
