iso3,year,income_cat,country,liquidity_share,liquidity
NER,2022,q5,Niger,0.7036625080499294,69.0
NGA,2014,q1,Nigeria,0.4965542116817423,262.0
NGA,2014,q2,Nigeria,0.7891338952338977,262.0
NGA,2014,q3,Nigeria,0.8503135227263915,262.0
NGA,2014,q4,Nigeria,0.7661921741229747,262.0
NGA,2014,q5,Nigeria,0.8169047585563242,262.0
NGA,2017,q1,Nigeria,0.2593348859257171,250.5
NGA,2017,q2,Nigeria,0.35010944080523326,250.5
NGA,2017,q3,Nigeria,0.47666004003104984,250.5
NGA,2017,q4,Nigeria,0.49194722866230906,250.5
NGA,2017,q5,Nigeria,0.5048950036509645,250.5
NGA,2021,q1,Nigeria,0.6032642966285174,266.5
NGA,2021,q2,Nigeria,0.6503548303988056,266.5
NGA,2021,q3,Nigeria,0.6549602835572296,266.5
NGA,2021,q4,Nigeria,0.8437166555392906,266.5
NGA,2021,q5,Nigeria,0.8428839392260065,266.5
NOR,2014,q1,Norway,0.7764196829554639,3421.0
NOR,2014,q2,Norway,0.8876752279255303,3421.0
NOR,2014,q3,Norway,0.9211371044966997,3421.0
NOR,2014,q4,Norway,0.9651267305376744,3421.0
NOR,2014,q5,Norway,0.9298127078665208,3421.0
NOR,2017,q1,Norway,0.7745134490261478,3347.0
NOR,2017,q2,Norway,0.9459118810022719,3347.0
NOR,2017,q3,Norway,0.9748968912839749,3347.0
NOR,2017,q4,Norway,0.97868889715741,3347.0
NOR,2017,q5,Norway,0.9258240572093837,3347.0
NOR,2021,q1,Norway,0.9512708892491503,4445.0
NOR,2021,q2,Norway,0.9581451751735354,4445.0
NOR,2021,q3,Norway,0.975022880412295,4445.0
NOR,2021,q4,Norway,0.9836934170981082,4445.0
NOR,2021,q5,Norway,0.9948777520787195,4445.0
PAK,2014,q1,Pakistan,0.46378555623853995,217.5
PAK,2014,q2,Pakistan,0.5963180350242409,217.5
PAK,2014,q3,Pakistan,0.6247949590509487,217.5
PAK,2014,q4,Pakistan,0.6646330668399609,217.5
PAK,2014,q5,Pakistan,0.7426191164812905,217.5
PAK,2017,q1,Pakistan,0.3206249372711517,241.0
PAK,2017,q2,Pakistan,0.35385731637125584,241.0
PAK,2017,q3,Pakistan,0.5437454704381045,241.0
PAK,2017,q4,Pakistan,0.528955746576905,241.0
PAK,2017,q5,Pakistan,0.6100427662164634,241.0
PAK,2021,q1,Pakistan,0.6326663368377875,285.0
PAK,2021,q2,Pakistan,0.6267983139780293,285.0
PAK,2021,q3,Pakistan,0.6458896819422751,285.0
PAK,2021,q4,Pakistan,0.7314262138395092,285.0
PAK,2021,q5,Pakistan,0.8362192658054036,285.0
PAN,2014,q1,Panama,0.4403779604204944,1090.0
PAN,2014,q2,Panama,0.5177176816967223,1090.0
PAN,2014,q3,Panama,0.5878369532692379,1090.0
PAN,2014,q4,Panama,0.7293769768561931,1090.0
PAN,2014,q5,Panama,0.8209697014545322,1090.0
PAN,2017,q1,Panama,0.21329322976574358,1488.5
PAN,2017,q2,Panama,0.23120954491421297,1488.5
PAN,2017,q3,Panama,0.451850365045968,1488.5
PAN,2017,q4,Panama,0.5475888663910523,1488.5
PAN,2017,q5,Panama,0.6339993452089434,1488.5
PAN,2021,q1,Panama,0.612495239502582,1550.0
PAN,2021,q2,Panama,0.7943172954934015,1550.0
PAN,2021,q3,Panama,0.777288614699282,1550.0
PAN,2021,q4,Panama,0.8433235856431432,1550.0
PAN,2021,q5,Panama,0.8451858514944828,1550.0
PRY,2017,q1,Paraguay,0.1887654442512812,657.0
PRY,2017,q2,Paraguay,0.47896806818874355,657.0
PRY,2017,q3,Paraguay,0.45176297659080505,657.0
PRY,2017,q4,Paraguay,0.7035524235087043,657.0
PRY,2017,q5,Paraguay,0.7620511414543688,657.0
PRY,2021,q1,Paraguay,0.48130906170472293,729.0
PRY,2021,q2,Paraguay,0.5756804708033869,729.0
PRY,2021,q3,Paraguay,0.6342184395328827,729.0
PRY,2021,q4,Paraguay,0.7706029132158095,729.0
PRY,2021,q5,Paraguay,0.8344713595832827,729.0
PER,2014,q1,Peru,0.5152963654665929,544.5
PER,2014,q2,Peru,0.6982426170406126,544.5
PER,2014,q3,Peru,0.7090588826628301,544.5
PER,2014,q4,Peru,0.8041701395362835,544.5
PER,2014,q5,Peru,0.8349798507318779,544.5
PER,2017,q1,Peru,0.24853096177293157,593.5
PER,2017,q2,Peru,0.3803536171966988,593.5
PER,2017,q3,Peru,0.394805010648826,593.5
PER,2017,q4,Peru,0.5338101182146296,593.5
PER,2017,q5,Peru,0.7258473481250107,593.5
PER,2021,q1,Peru,0.8299953802618223,637.5
PER,2021,q2,Peru,0.8621216809804484,637.5
PER,2021,q3,Peru,0.9404426779643221,637.5
PER,2021,q4,Peru,0.9408805525469106,637.5
PER,2021,q5,Peru,0.9295840263846439,637.5
PHL,2014,q1,Philippines,0.5103932198537448,385.0
PHL,2014,q2,Philippines,0.475888538525665,385.0
PHL,2014,q3,Philippines,0.6228145030181566,385.0
PHL,2014,q4,Philippines,0.6560596730483472,385.0
PHL,2014,q5,Philippines,0.8108391866308063,385.0
PHL,2017,q1,Philippines,0.25048508531719477,444.0
PHL,2017,q2,Philippines,0.4219823249032491,444.0
PHL,2017,q3,Philippines,0.41345467190912827,444.0
PHL,2017,q4,Philippines,0.5596620209206695,444.0
PHL,2017,q5,Philippines,0.7404200995526948,444.0
PHL,2021,q1,Philippines,0.9886764552590809,462.5
PHL,2021,q2,Philippines,0.9627872980789662,462.5
PHL,2021,q3,Philippines,0.9681245656369821,462.5
PHL,2021,q4,Philippines,0.9501721716234821,462.5
PHL,2021,q5,Philippines,0.9714557108881866,462.5
POL,2014,q1,Poland,0.6388636739332746,1217.5
POL,2014,q2,Poland,0.7510462385602775,1217.5
POL,2014,q3,Poland,0.8130156331542996,1217.5
POL,2014,q4,Poland,0.8290008463155492,1217.5
POL,2014,q5,Poland,0.9049922312435498,1217.5
POL,2017,q1,Poland,0.2429540841948415,1434.5
POL,2017,q2,Poland,0.29113492870039703,1434.5
POL,2017,q3,Poland,0.3175307697724291,1434.5
POL,2017,q4,Poland,0.3743798320357864,1434.5
POL,2017,q5,Poland,0.437288960060935,1434.5
POL,2021,q1,Poland,0.8543115877622893,1931.5
POL,2021,q2,Poland,0.9219880587696763,1931.5
POL,2021,q3,Poland,0.9321790350491155,1931.5
POL,2021,q4,Poland,0.9698948988672613,1931.5
POL,2021,q5,Poland,0.9681392119815213,1931.5
PRT,2014,q1,Portugal,0.3250233813155621,1407.5
PRT,2014,q2,Portugal,0.5192985680939993,1407.5
PRT,2014,q3,Portugal,0.6011509674155592,1407.5
PRT,2014,q4,Portugal,0.7471042661072241,1407.5
PRT,2014,q5,Portugal,0.865230102405792,1407.5
PRT,2017,q1,Portugal,0.33102866992638313,1613.5
PRT,2017,q2,Portugal,0.40651807680814805,1613.5
PRT,2017,q3,Portugal,0.5085874614752222,1613.5
PRT,2017,q4,Portugal,0.6060787191822887,1613.5
PRT,2017,q5,Portugal,0.8134045072488296,1613.5
PRT,2021,q1,Portugal,0.8334751316443341,1920.0
PRT,2021,q2,Portugal,0.8019355618110244,1920.0
PRT,2021,q3,Portugal,0.8995143046045362,1920.0
PRT,2021,q4,Portugal,0.930767939948319,1920.0
PRT,2021,q5,Portugal,0.9510322667210253,1920.0
PRI,2014,q1,Puerto Rico,0.2553788236184691,1131.0
PRI,2014,q2,Puerto Rico,0.41657178292704006,1131.0
PRI,2014,q3,Puerto Rico,0.584692332040817,1131.0
PRI,2014,q4,Puerto Rico,0.6501765602667022,1131.0
PRI,2014,q5,Puerto Rico,0.7530856870377045,1131.0
ROU,2014,q1,Romania,0.3296216900204908,1027.0
ROU,2014,q2,Romania,0.5651800234532685,1027.0
ROU,2014,q3,Romania,0.6577446436398878,1027.0
ROU,2014,q4,Romania,0.7289694078875223,1027.0
ROU,2014,q5,Romania,0.8212257046122037,1027.0
ROU,2017,q1,Romania,0.33221014497018125,1328.0
ROU,2017,q2,Romania,0.6301972774957109,1328.0
ROU,2017,q3,Romania,0.6230682983083562,1328.0
ROU,2017,q4,Romania,0.7833521663703535,1328.0
ROU,2017,q5,Romania,0.8485962278405793,1328.0
ROU,2021,q1,Romania,0.6811084695341327,1860.5
ROU,2021,q2,Romania,0.7286782213385,1860.5
ROU,2021,q3,Romania,0.8120949864944033,1860.5
ROU,2021,q4,Romania,0.8621271902530442,1860.5
ROU,2021,q5,Romania,0.8909126690194341,1860.5
RUS,2014,q1,Russian Federation,0.6680294146530282,1245.5
RUS,2014,q2,Russian Federation,0.7057333130344918,1245.5
RUS,2014,q3,Russian Federation,0.8163093795033823,1245.5
RUS,2014,q4,Russian Federation,0.8021198107016948,1245.5
RUS,2014,q5,Russian Federation,0.8931166458847836,1245.5
RUS,2017,q1,Russian Federation,0.3784158167745596,1261.5
RUS,2017,q2,Russian Federation,0.4228912228048669,1261.5
RUS,2017,q3,Russian Federation,0.5280622195447848,1261.5
RUS,2017,q4,Russian Federation,0.6508369183293241,1261.5
RUS,2017,q5,Russian Federation,0.7432958175939344,1261.5
RUS,2021,q1,Russian Federation,0.87177990729407,1620.5
RUS,2021,q2,Russian Federation,0.9443110141804512,1620.5
RUS,2021,q3,Russian Federation,0.9536512192974621,1620.5
RUS,2021,q4,Russian Federation,0.9654453236234739,1620.5
RUS,2021,q5,Russian Federation,0.9777248420418757,1620.5
RWA,2014,q1,Rwanda,0.48805838799168466,81.5
RWA,2014,q2,Rwanda,0.7700225893845308,81.5
RWA,2014,q3,Rwanda,0.8250738555480357,81.5
RWA,2014,q4,Rwanda,0.9475623284646796,81.5
RWA,2014,q5,Rwanda,0.9721880681752489,81.5
RWA,2017,q1,Rwanda,0.1025105469100804,93.5
RWA,2017,q2,Rwanda,0.2005888914082982,93.5
RWA,2017,q3,Rwanda,0.2212586686522466,93.5
RWA,2017,q4,Rwanda,0.2684442072531474,93.5
RWA,2017,q5,Rwanda,0.596874012437912,93.5
SAU,2014,q1,Saudi Arabia,0.4170097971088563,2776.5
SAU,2014,q2,Saudi Arabia,0.5595954370366591,2776.5
SAU,2014,q3,Saudi Arabia,0.5714276158636662,2776.5
SAU,2014,q4,Saudi Arabia,0.6938734594131097,2776.5
SAU,2014,q5,Saudi Arabia,0.7723987302104695,2776.5
SAU,2017,q1,Saudi Arabia,0.29856642541679573,2413.0
SAU,2017,q2,Saudi Arabia,0.3772379687188598,2413.0
SAU,2017,q3,Saudi Arabia,0.4319273716409453,2413.0
SAU,2017,q4,Saudi Arabia,0.5472321291629902,2413.0
SAU,2017,q5,Saudi Arabia,0.7003672704335461,2413.0
SAU,2021,q1,Saudi Arabia,0.9347852451645919,2625.0
SAU,2021,q2,Saudi Arabia,0.9579277446450198,2625.0
SAU,2021,q3,Saudi Arabia,0.9488536468992225,2625.0
SAU,2021,q4,Saudi Arabia,0.967252381864476,2625.0
SAU,2021,q5,Saudi Arabia,0.9799565404684762,2625.0
SEN,2014,q1,Senegal,0.564901209431898,141.0
SEN,2014,q2,Senegal,0.6906582668923117,141.0
SEN,2014,q3,Senegal,0.8083019661721191,141.0
SEN,2014,q4,Senegal,0.8283307011952243,141.0
SEN,2014,q5,Senegal,0.8715447225542151,141.0
SEN,2017,q1,Senegal,0.3182126553300173,158.5
SEN,2017,q2,Senegal,0.48655488404036323,158.5
SEN,2017,q3,Senegal,0.46392780864076766,158.5
SEN,2017,q4,Senegal,0.526944780689423,158.5
SEN,2017,q5,Senegal,0.6387301545320584,158.5
SEN,2021,q1,Senegal,0.8415718908464207,188.5
SEN,2021,q2,Senegal,0.7909102146343431,188.5
SEN,2021,q3,Senegal,0.8356418182417166,188.5
SEN,2021,q4,Senegal,0.8736489660631745,188.5
SEN,2021,q5,Senegal,0.9095724669365464,188.5
SRB,2014,q1,Serbia,0.6540910119913266,705.0
SRB,2014,q2,Serbia,0.6463020095025501,705.0
SRB,2014,q3,Serbia,0.7100610156652963,705.0
SRB,2014,q4,Serbia,0.8095299227132692,705.0
SRB,2014,q5,Serbia,0.8648672379029649,705.0
SRB,2017,q1,Serbia,0.4878964432884002,777.0
SRB,2017,q2,Serbia,0.608556794179166,777.0
SRB,2017,q3,Serbia,0.6751845715539215,777.0
SRB,2017,q4,Serbia,0.7746205995049615,777.0
SRB,2017,q5,Serbia,0.8394115497799249,777.0
SRB,2021,q1,Serbia,0.691755837594855,1085.0
SRB,2021,q2,Serbia,0.830298773728197,1085.0
SRB,2021,q3,Serbia,0.9212156072342047,1085.0
SRB,2021,q4,Serbia,0.9104098875419906,1085.0
SRB,2021,q5,Serbia,0.9402403463045448,1085.0
SLE,2014,q1,Sierra Leone,0.4173901839960945,86.0
SLE,2014,q2,Sierra Leone,0.48650823850960656,86.0
SLE,2014,q3,Sierra Leone,0.580932159276409,86.0
SLE,2014,q4,Sierra Leone,0.5811805004644895,86.0
SLE,2014,q5,Sierra Leone,0.7053438662213544,86.0
SLE,2017,q1,Sierra Leone,0.26953080416965464,78.5
SLE,2017,q2,Sierra Leone,0.3372660842669377,78.5
SLE,2017,q3,Sierra Leone,0.3435592908960632,78.5
SLE,2017,q4,Sierra Leone,0.40714641152836906,78.5
SLE,2017,q5,Sierra Leone,0.5568543883175693,78.5
SLE,2021,q1,Sierra Leone,0.6196887497971888,88.0
SLE,2021,q2,Sierra Leone,0.7183465196370644,88.0
SLE,2021,q3,Sierra Leone,0.6768255594839048,88.0
SLE,2021,q4,Sierra Leone,0.6767290176598787,88.0
SLE,2021,q5,Sierra Leone,0.7687449351408392,88.0
SGP,2014,q1,Singapore,0.8024019890328895,4074.5
SGP,2014,q2,Singapore,0.718184545470176,4074.5
SGP,2014,q3,Singapore,0.9241202713996836,4074.5
SGP,2014,q4,Singapore,0.9594845839563879,4074.5
SGP,2014,q5,Singapore,0.9472962980663836,4074.5
SGP,2017,q1,Singapore,0.4298734451425994,4435.0
SGP,2017,q2,Singapore,0.5401407024470003,4435.0
SGP,2017,q3,Singapore,0.7612783669279627,4435.0
SGP,2017,q4,Singapore,0.8227322239398087,4435.0
SGP,2017,q5,Singapore,0.8754739599632173,4435.0
SGP,2021,q1,Singapore,0.8139680628373568,4971.0
SGP,2021,q2,Singapore,0.9367386515715228,4971.0
SGP,2021,q3,Singapore,0.8768852149811123,4971.0
SGP,2021,q4,Singapore,0.9227816705139431,4971.0
SGP,2021,q5,Singapore,0.9512801384791919,4971.0
SVK,2014,q1,Slovak Republic,0.5285491907667463,1435.0
SVK,2014,q2,Slovak Republic,0.7292747031671111,1435.0
SVK,2014,q3,Slovak Republic,0.7549734134283288,1435.0
SVK,2014,q4,Slovak Republic,0.8893409314684052,1435.0
SVK,2014,q5,Slovak Republic,0.8473783933044367,1435.0
SVK,2017,q1,Slovak Republic,0.459960739226514,1480.0
SVK,2017,q2,Slovak Republic,0.5872738125258194,1480.0
SVK,2017,q3,Slovak Republic,0.6635317126655745,1480.0
SVK,2017,q4,Slovak Republic,0.7377034174887109,1480.0
SVK,2017,q5,Slovak Republic,0.8449290097214971,1480.0
SVK,2021,q1,Slovak Republic,0.8838198327800512,1836.5
SVK,2021,q2,Slovak Republic,0.9533944752105129,1836.5
SVK,2021,q3,Slovak Republic,0.9715131479940138,1836.5
SVK,2021,q4,Slovak Republic,0.9792769511817419,1836.5
SVK,2021,q5,Slovak Republic,0.9825186951090079,1836.5
SVN,2014,q1,Slovenia,0.5968108629826153,1529.5
SVN,2014,q2,Slovenia,0.6997512343789513,1529.5
SVN,2014,q3,Slovenia,0.7437687392133859,1529.5
SVN,2014,q4,Slovenia,0.7999560193660666,1529.5
SVN,2014,q5,Slovenia,0.8858568635906436,1529.5
SVN,2017,q1,Slovenia,0.4496162247046729,1792.5
SVN,2017,q2,Slovenia,0.6504993449842756,1792.5
SVN,2017,q3,Slovenia,0.6839130000775454,1792.5
SVN,2017,q4,Slovenia,0.8334835172395246,1792.5
SVN,2017,q5,Slovenia,0.9252575183580689,1792.5
SVN,2021,q1,Slovenia,0.8110737932338636,2297.0
SVN,2021,q2,Slovenia,0.8232439336167655,2297.0
SVN,2021,q3,Slovenia,0.8892887827292775,2297.0
SVN,2021,q4,Slovenia,0.9730517919133655,2297.0
SVN,2021,q5,Slovenia,0.9927967704301183,2297.0
SOM,2014,q1,Somalia,0.547666209551208,61.0
SOM,2014,q2,Somalia,0.5287204543990847,61.0
SOM,2014,q3,Somalia,0.537655575458406,61.0
SOM,2014,q4,Somalia,0.688408250604796,61.0
SOM,2014,q5,Somalia,0.7553542239796451,61.0
ZAF,2014,q1,South Africa,0.31148111759863994,661.0
ZAF,2014,q2,South Africa,0.4656879511127471,661.0
ZAF,2014,q3,South Africa,0.5821735566848567,661.0
ZAF,2014,q4,South Africa,0.6820320952184208,661.0
ZAF,2014,q5,South Africa,0.7988422445343574,661.0
ZAF,2017,q1,South Africa,0.1771097056172374,678.0
ZAF,2017,q2,South Africa,0.19396453901907917,678.0
ZAF,2017,q3,South Africa,0.2016797201631667,678.0
ZAF,2017,q4,South Africa,0.33990012922652374,678.0
ZAF,2017,q5,South Africa,0.4404270797101353,678.0
ZAF,2021,q1,South Africa,0.5451878096359966,722.0
ZAF,2021,q2,South Africa,0.6765323766024508,722.0
ZAF,2021,q3,South Africa,0.7460608217441445,722.0
ZAF,2021,q4,South Africa,0.8301057047440016,722.0
ZAF,2021,q5,South Africa,0.8836945645170735,722.0
SSD,2017,q1,South Sudan,0.05662397450891194,52.0
SSD,2017,q2,South Sudan,0.08157020664021988,52.0
SSD,2017,q3,South Sudan,0.13029040156612476,52.0
SSD,2017,q4,South Sudan,0.23341614381913237,52.0
SSD,2017,q5,South Sudan,0.26330255881780057,52.0
SSD,2021,q1,South Sudan,0.3139126526268095,52.0
SSD,2021,q2,South Sudan,0.22785115753307575,52.0
SSD,2021,q3,South Sudan,0.30286679900875935,52.0
SSD,2021,q4,South Sudan,0.3572735608726865,52.0
SSD,2021,q5,South Sudan,0.5668676102257787,52.0
ESP,2014,q1,Spain,0.6908425654409917,1671.0
ESP,2014,q2,Spain,0.7785618558327888,1671.0
ESP,2014,q3,Spain,0.8310778943675371,1671.0
ESP,2014,q4,Spain,0.8402500594356797,1671.0
ESP,2014,q5,Spain,0.8835325766401632,1671.0
ESP,2017,q1,Spain,0.5512103930478621,1978.5
ESP,2017,q2,Spain,0.6780205901831216,1978.5
ESP,2017,q3,Spain,0.9086403495173087,1978.5
ESP,2017,q4,Spain,0.8767194209702341,1978.5
ESP,2017,q5,Spain,0.9637749672204727,1978.5
ESP,2021,q1,Spain,0.7051294638102252,2198.0
ESP,2021,q2,Spain,0.9047333200289488,2198.0
ESP,2021,q3,Spain,0.85284039208159,2198.0
ESP,2021,q4,Spain,0.8693559374280072,2198.0
ESP,2021,q5,Spain,0.9214824192283896,2198.0
LKA,2014,q1,Sri Lanka,0.4333679738108527,560.0
LKA,2014,q2,Sri Lanka,0.5140594396202854,560.0
LKA,2014,q3,Sri Lanka,0.5542272219193042,560.0
LKA,2014,q4,Sri Lanka,0.6188113201407237,560.0
LKA,2014,q5,Sri Lanka,0.759678003847061,560.0
LKA,2017,q1,Sri Lanka,0.18870014744910507,660.5
LKA,2017,q2,Sri Lanka,0.25474403253349975,660.5
LKA,2017,q3,Sri Lanka,0.4111618397120593,660.5
LKA,2017,q4,Sri Lanka,0.515640908944032,660.5
LKA,2017,q5,Sri Lanka,0.5502780944986363,660.5
LKA,2021,q1,Sri Lanka,0.678814080674618,714.5
LKA,2021,q2,Sri Lanka,0.7207078487167011,714.5
LKA,2021,q3,Sri Lanka,0.771146532273739,714.5
LKA,2021,q4,Sri Lanka,0.8268343925771977,714.5
LKA,2021,q5,Sri Lanka,0.9288147949747617,714.5
SDN,2014,q1,Sudan,0.40902081099276805,223.0
SDN,2014,q2,Sudan,0.5123120242114104,223.0
SDN,2014,q3,Sudan,0.5456207184999327,223.0
SDN,2014,q4,Sudan,0.6598631591723572,223.0
SDN,2014,q5,Sudan,0.6479651645640053,223.0
SWZ,2022,q1,Swaziland,0.5732378767856035,491.5
SWZ,2022,q2,Swaziland,0.4140112907912392,491.5
SWZ,2022,q3,Swaziland,0.6143028592766572,491.5
SWZ,2022,q4,Swaziland,0.6521014830584732,491.5
SWZ,2022,q5,Swaziland,0.7526559229847217,491.5
SWE,2014,q1,Sweden,0.5905700270362603,2409.0
SWE,2014,q2,Sweden,0.8374647811302731,2409.0
SWE,2014,q3,Sweden,0.899979933528029,2409.0
SWE,2014,q4,Sweden,0.9349795586684082,2409.0
SWE,2014,q5,Sweden,0.958665522807246,2409.0
SWE,2017,q1,Sweden,0.7470521021359834,2643.5
SWE,2017,q2,Sweden,0.8225281822140074,2643.5
SWE,2017,q3,Sweden,0.8915741748797573,2643.5
SWE,2017,q4,Sweden,0.9426796340325205,2643.5
SWE,2017,q5,Sweden,0.9679776571006558,2643.5
SWE,2021,q1,Sweden,0.8946260617115649,3293.5
SWE,2021,q2,Sweden,0.9309800982728565,3293.5
SWE,2021,q3,Sweden,0.9832017296061708,3293.5
SWE,2021,q4,Sweden,0.9727172353372064,3293.5
SWE,2021,q5,Sweden,0.9742109628425771,3293.5
CHE,2014,q1,Switzerland,0.8002588708611501,3167.5
CHE,2014,q2,Switzerland,0.8423963397170725,3167.5
CHE,2014,q3,Switzerland,0.9171138714129466,3167.5
CHE,2014,q4,Switzerland,0.8877035231834178,3167.5
CHE,2014,q5,Switzerland,0.9507236093613726,3167.5
CHE,2017,q1,Switzerland,0.7319170595536575,3362.5
CHE,2017,q2,Switzerland,0.7646294787803298,3362.5
CHE,2017,q3,Switzerland,0.8288582638539902,3362.5
CHE,2017,q4,Switzerland,0.8505266729883378,3362.5
CHE,2017,q5,Switzerland,0.8440306927862801,3362.5
CHE,2021,q1,Switzerland,0.8430699035193816,4015.5
CHE,2021,q2,Switzerland,0.861362020208676,4015.5
CHE,2021,q3,Switzerland,0.817271354428772,4015.5
CHE,2021,q4,Switzerland,0.890060501979678,4015.5
CHE,2021,q5,Switzerland,0.8733826300647077,4015.5
TJK,2014,q1,Tajikistan,0.6915065142131646,203.0
TJK,2014,q2,Tajikistan,0.7172142268573062,203.0
TJK,2014,q3,Tajikistan,0.7246559030561951,203.0
TJK,2014,q4,Tajikistan,0.7993734352638208,203.0
TJK,2014,q5,Tajikistan,0.8173978253088758,203.0
TJK,2017,q1,Tajikistan,0.2410483591989691,185.5
TJK,2017,q2,Tajikistan,0.23907429989791065,185.5
TJK,2017,q3,Tajikistan,0.32046776193372695,185.5
TJK,2017,q4,Tajikistan,0.4150705263928192,185.5
TJK,2017,q5,Tajikistan,0.5579684128686377,185.5
TJK,2021,q1,Tajikistan,0.7215041363758826,259.5
TJK,2021,q2,Tajikistan,0.7720850108136226,259.5
TJK,2021,q3,Tajikistan,0.8615471373446429,259.5
TJK,2021,q4,Tajikistan,0.8401508964084052,259.5
TJK,2021,q5,Tajikistan,0.8955868841199259,259.5
TZA,2014,q1,Tanzania,0.45768300857842986,109.0
TZA,2014,q2,Tanzania,0.5460514931729699,109.0
TZA,2014,q3,Tanzania,0.7595359248852152,109.0
TZA,2014,q4,Tanzania,0.7350428075698759,109.0
TZA,2014,q5,Tanzania,0.8430117531785463,109.0
TZA,2017,q1,Tanzania,0.18600783437725502,120.5
TZA,2017,q2,Tanzania,0.23677118486530327,120.5
TZA,2017,q3,Tanzania,0.33313036601731094,120.5
TZA,2017,q4,Tanzania,0.36289660848062066,120.5
TZA,2017,q5,Tanzania,0.5131587537280548,120.5
TZA,2021,q1,Tanzania,0.6207705244529901,140.0
TZA,2021,q2,Tanzania,0.6504648970319963,140.0
TZA,2021,q3,Tanzania,0.6721494216469848,140.0
TZA,2021,q4,Tanzania,0.7564427995204535,140.0
TZA,2021,q5,Tanzania,0.8104945940777598,140.0
THA,2014,q1,Thailand,0.5592147883254422,718.0
THA,2014,q2,Thailand,0.6224190991224634,718.0
THA,2014,q3,Thailand,0.6343638679478465,718.0
THA,2014,q4,Thailand,0.6991143371054966,718.0
THA,2014,q5,Thailand,0.7853332361198528,718.0
THA,2017,q1,Thailand,0.20784719084779216,812.5
THA,2017,q2,Thailand,0.39772211109544103,812.5
THA,2017,q3,Thailand,0.4773937099314548,812.5
THA,2017,q4,Thailand,0.6167040138988648,812.5
THA,2017,q5,Thailand,0.7161064180753599,812.5
THA,2021,q1,Thailand,0.6040533974242441,909.0
THA,2021,q2,Thailand,0.7906320876565094,909.0
THA,2021,q3,Thailand,0.78815062997472,909.0
THA,2021,q4,Thailand,0.8757867957509295,909.0
THA,2021,q5,Thailand,0.8412421200691058,909.0
TGO,2014,q1,Togo,0.5217845689187331,91.5
TGO,2014,q2,Togo,0.5141523984106574,91.5
TGO,2014,q3,Togo,0.43575112661120247,91.5
TGO,2014,q4,Togo,0.5796161642175445,91.5
TGO,2014,q5,Togo,0.6021882734350783,91.5
TGO,2017,q1,Togo,0.3369140327952001,98.5
TGO,2017,q2,Togo,0.28635193438029516,98.5
TGO,2017,q3,Togo,0.38387490642572863,98.5
TGO,2017,q4,Togo,0.5157565998918378,98.5
TGO,2017,q5,Togo,0.4991787869267199,98.5
TGO,2021,q1,Togo,0.5650857540413494,117.5
TGO,2021,q2,Togo,0.7495831372898881,117.5
TGO,2021,q3,Togo,0.6960427812461725,117.5
TGO,2021,q4,Togo,0.7591846876956285,117.5
TGO,2021,q5,Togo,0.7997085826263332,117.5
TTO,2017,q1,Trinidad and Tobago,0.5626639113522921,1327.0
TTO,2017,q2,Trinidad and Tobago,0.4079429517139973,1327.0
TTO,2017,q3,Trinidad and Tobago,0.5726527829558061,1327.0
TTO,2017,q4,Trinidad and Tobago,0.5457920353965683,1327.0
TTO,2017,q5,Trinidad and Tobago,0.6975079161598541,1327.0
TUN,2014,q1,Tunisia,0.34521106585836486,515.5
TUN,2014,q2,Tunisia,0.4485667928094793,515.5
TUN,2014,q3,Tunisia,0.6098359626285801,515.5
TUN,2014,q4,Tunisia,0.7083580311050718,515.5
TUN,2014,q5,Tunisia,0.7693409559414623,515.5
TUN,2017,q1,Tunisia,0.09901805090708486,531.0
TUN,2017,q2,Tunisia,0.23235586628046231,531.0
TUN,2017,q3,Tunisia,0.3063385750681936,531.0
TUN,2017,q4,Tunisia,0.4693827279164961,531.0
TUN,2017,q5,Tunisia,0.6806716626853532,531.0
TUN,2021,q1,Tunisia,0.6033476901478128,558.5
TUN,2021,q2,Tunisia,0.8249068806855975,558.5
TUN,2021,q3,Tunisia,0.8108384561301762,558.5
TUN,2021,q4,Tunisia,0.9225711027373852,558.5
TUN,2021,q5,Tunisia,0.8753124407146395,558.5
TUR,2014,q1,Turkey,0.33893544900703815,1194.5
TUR,2014,q2,Turkey,0.3722782113564122,1194.5
TUR,2014,q3,Turkey,0.4638453225710803,1194.5
TUR,2014,q4,Turkey,0.5760799515976828,1194.5
TUR,2014,q5,Turkey,0.693332378072917,1194.5
TUR,2017,q1,Turkey,0.48551774084537014,1392.0
TUR,2017,q2,Turkey,0.6178512168015742,1392.0
TUR,2017,q3,Turkey,0.5979007554746544,1392.0
TUR,2017,q4,Turkey,0.6936401906924332,1392.0
TUR,2017,q5,Turkey,0.742238463358797,1392.0
TUR,2021,q1,Turkey,0.5870824046859988,1561.5
TUR,2021,q2,Turkey,0.7691902192666734,1561.5
TUR,2021,q3,Turkey,0.7848251233148043,1561.5
TUR,2021,q4,Turkey,0.8892675210660566,1561.5
TUR,2021,q5,Turkey,0.8906931231920264,1561.5
TKM,2014,q1,Turkmenistan,0.8434360639411368,592.5
TKM,2014,q2,Turkmenistan,0.7737597539570553,592.5
TKM,2014,q3,Turkmenistan,0.8058296641752808,592.5
TKM,2014,q4,Turkmenistan,0.9248173765764257,592.5
TKM,2014,q5,Turkmenistan,0.8466701088764825,592.5
